The SAS System,,,,,,,,,
,,,,,,,,,
Phenotype,State,eventtype,year,agecat,numTested,numNonSuscep,pctNonSuscep,Suppress,displayTested
Ecoli_ESCeph,KY,All,2018,All,196,64,32.7,,
Ecoli_ESCeph,KY,All,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,LA,All,2018,Adult,359,64,17.8,,
Ecoli_ESCeph,LA,All,2018,All,364,64,17.6,,
Ecoli_ESCeph,LA,All,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,MA,All,2018,Adult,386,88,22.8,,
Ecoli_ESCeph,MA,All,2018,All,401,93,23.2,,
Ecoli_ESCeph,MA,All,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,MD,All,2018,Adult,256,46,18,,
Ecoli_ESCeph,MD,All,2018,All,268,52,19.4,,
Ecoli_ESCeph,MD,All,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,ME,All,2018,Adult,53,6,11.3,,
Ecoli_ESCeph,ME,All,2018,All,53,6,11.3,,
Ecoli_ESCeph,ME,All,2018,Peds,0,.,.,Zero,
Ecoli_ESCeph,MI,All,2018,Adult,450,71,15.8,,
Ecoli_ESCeph,MI,All,2018,All,457,71,15.5,,
Ecoli_ESCeph,MI,All,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,MN,All,2018,Adult,283,37,13.1,,
Ecoli_ESCeph,MN,All,2018,All,295,41,13.9,,
Ecoli_ESCeph,MN,All,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,MO,All,2018,Adult,359,52,14.5,,
Ecoli_ESCeph,MO,All,2018,All,373,55,14.7,,
Ecoli_ESCeph,MO,All,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,MS,All,2018,Adult,188,40,21.3,,
Ecoli_ESCeph,MS,All,2018,All,196,41,20.9,,
Ecoli_ESCeph,MS,All,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,MT,All,2018,Adult,45,3,6.7,,
Ecoli_ESCeph,MT,All,2018,All,46,3,6.5,,
Ecoli_ESCeph,MT,All,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,NC,All,2018,Adult,460,77,16.7,,
Ecoli_ESCeph,NC,All,2018,All,475,78,16.4,,
Ecoli_ESCeph,NC,All,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,ND,All,2018,Adult,28,7,25,,
Ecoli_ESCeph,ND,All,2018,All,29,7,24.1,,
Ecoli_ESCeph,ND,All,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,NE,All,2018,Adult,64,13,20.3,,
Ecoli_ESCeph,NE,All,2018,All,67,14,20.9,,
Ecoli_ESCeph,NE,All,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,NH,All,2018,Adult,65,5,7.7,,
Ecoli_ESCeph,NH,All,2018,All,66,5,7.6,,
Ecoli_ESCeph,NH,All,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,NJ,All,2018,Adult,324,120,37,,
Ecoli_ESCeph,NJ,All,2018,All,326,121,37.1,,
Ecoli_ESCeph,NJ,All,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,NM,All,2018,Adult,89,20,22.5,,
Ecoli_ESCeph,NM,All,2018,All,90,20,22.2,,
Ecoli_ESCeph,NM,All,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,NV,All,2018,Adult,133,31,23.3,,
Ecoli_ESCeph,NV,All,2018,All,142,31,21.8,,
Ecoli_ESCeph,NV,All,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,NY,All,2018,Adult,994,247,24.8,,
Ecoli_ESCeph,NY,All,2018,All,1017,254,25,,
Ecoli_ESCeph,NY,All,2018,Peds,23,7,30.4,,
Ecoli_ESCeph,OH,All,2018,Adult,587,88,15,,
Ecoli_ESCeph,OH,All,2018,All,629,100,15.9,,
Ecoli_ESCeph,OH,All,2018,Peds,42,12,28.6,,
Ecoli_ESCeph,OK,All,2018,Adult,177,32,18.1,,
Ecoli_ESCeph,OK,All,2018,All,184,32,17.4,,
Ecoli_ESCeph,OK,All,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,OR,All,2018,Adult,155,21,13.5,,
Ecoli_ESCeph,OR,All,2018,All,162,22,13.6,,
Ecoli_ESCeph,OR,All,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,PA,All,2018,Adult,996,144,14.5,,
Ecoli_ESCeph,PA,All,2018,All,1039,154,14.8,,
Ecoli_ESCeph,PA,All,2018,Peds,43,10,23.3,,
Ecoli_ESCeph,PR,All,2018,Adult,25,10,40,,
Ecoli_ESCeph,PR,All,2018,All,25,10,40,,
Ecoli_ESCeph,PR,All,2018,Peds,0,.,.,Zero,
Ecoli_ESCeph,RI,All,2018,Adult,59,7,11.9,,
Ecoli_ESCeph,RI,All,2018,All,60,7,11.7,,
Ecoli_ESCeph,RI,All,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,SC,All,2018,Adult,250,38,15.2,,
Ecoli_ESCeph,SC,All,2018,All,259,42,16.2,,
Ecoli_ESCeph,SC,All,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,SD,All,2018,Adult,51,8,15.7,,
Ecoli_ESCeph,SD,All,2018,All,53,8,15.1,,
Ecoli_ESCeph,SD,All,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,TN,All,2018,Adult,390,94,24.1,,
Ecoli_ESCeph,TN,All,2018,All,415,103,24.8,,
Ecoli_ESCeph,TN,All,2018,Peds,25,9,36,,
Ecoli_ESCeph,TX,All,2018,Adult,1436,320,22.3,,
Ecoli_ESCeph,TX,All,2018,All,1505,340,22.6,,
Ecoli_ESCeph,TX,All,2018,Peds,69,20,29,,
Ecoli_ESCeph,UT,All,2018,Adult,84,15,17.9,,
Ecoli_ESCeph,UT,All,2018,All,89,17,19.1,,
Ecoli_ESCeph,UT,All,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,VA,All,2018,Adult,362,59,16.3,,
Ecoli_ESCeph,VA,All,2018,All,375,63,16.8,,
Ecoli_ESCeph,VA,All,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,VT,All,2018,Adult,34,3,8.8,,
Ecoli_ESCeph,VT,All,2018,All,34,3,8.8,,
Ecoli_ESCeph,VT,All,2018,Peds,0,.,.,Zero,
Ecoli_ESCeph,WA,All,2018,Adult,303,50,16.5,,
Ecoli_ESCeph,WA,All,2018,All,318,52,16.4,,
Ecoli_ESCeph,WA,All,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,WI,All,2018,Adult,207,47,22.7,,
Ecoli_ESCeph,WI,All,2018,All,217,48,22.1,,
Ecoli_ESCeph,WI,All,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,WV,All,2018,Adult,98,20,20.4,,
Ecoli_ESCeph,WV,All,2018,All,99,20,20.2,,
Ecoli_ESCeph,WV,All,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,WY,All,2018,Adult,.,.,.,LowCount,<20
Ecoli_ESCeph,WY,All,2018,All,.,.,.,LowCount,<20
Ecoli_ESCeph,WY,All,2018,Peds,0,.,.,Zero,
Ecoli_ESCeph,AK,CAUTI,2018,Adult,.,.,.,LowCount,<20
Ecoli_ESCeph,AK,CAUTI,2018,All,.,.,.,LowCount,<20
Ecoli_ESCeph,AK,CAUTI,2018,Peds,0,.,.,Zero,
Ecoli_ESCeph,AL,CAUTI,2018,Adult,124,23,18.5,,
Ecoli_ESCeph,AL,CAUTI,2018,All,129,23,17.8,,
Ecoli_ESCeph,AL,CAUTI,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,AR,CAUTI,2018,Adult,81,14,17.3,,
Ecoli_ESCeph,AR,CAUTI,2018,All,82,15,18.3,,
Ecoli_ESCeph,AR,CAUTI,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,AZ,CAUTI,2018,Adult,102,11,10.8,,
Ecoli_ESCeph,AZ,CAUTI,2018,All,105,12,11.4,,
Ecoli_ESCeph,AZ,CAUTI,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,CA,CAUTI,2018,Adult,795,269,33.8,,
Ecoli_ESCeph,CA,CAUTI,2018,All,814,278,34.2,,
Ecoli_ESCeph,CA,CAUTI,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,CO,CAUTI,2018,Adult,100,15,15,,
Ecoli_ESCeph,CO,CAUTI,2018,All,104,15,14.4,,
Ecoli_ESCeph,CO,CAUTI,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,CT,CAUTI,2018,Adult,73,20,27.4,,
Ecoli_ESCeph,CT,CAUTI,2018,All,73,20,27.4,,
Ecoli_ESCeph,CT,CAUTI,2018,Peds,0,.,.,Zero,
Ecoli_ESCeph,DC,CAUTI,2018,Adult,46,12,26.1,,
Ecoli_ESCeph,DC,CAUTI,2018,All,48,12,25,,
Ecoli_ESCeph,DC,CAUTI,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,DE,CAUTI,2018,Adult,.,.,.,LowCount,<20
Ecoli_ESCeph,DE,CAUTI,2018,All,.,.,.,LowCount,<20
Ecoli_ESCeph,DE,CAUTI,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,FL,CAUTI,2018,Adult,507,144,28.4,,
Ecoli_ESCeph,FL,CAUTI,2018,All,511,145,28.4,,
Ecoli_ESCeph,FL,CAUTI,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,GA,CAUTI,2018,Adult,249,35,14.1,,
Ecoli_ESCeph,GA,CAUTI,2018,All,254,36,14.2,,
Ecoli_ESCeph,GA,CAUTI,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,HI,CAUTI,2018,Adult,37,7,18.9,,
Ecoli_ESCeph,HI,CAUTI,2018,All,38,7,18.4,,
Ecoli_ESCeph,HI,CAUTI,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,IA,CAUTI,2018,Adult,65,5,7.7,,
Ecoli_ESCeph,IA,CAUTI,2018,All,65,5,7.7,,
Ecoli_ESCeph,IA,CAUTI,2018,Peds,0,.,.,Zero,
Ecoli_ESCeph,ID,CAUTI,2018,Adult,53,8,15.1,,
Ecoli_ESCeph,ID,CAUTI,2018,All,53,8,15.1,,
Ecoli_ESCeph,ID,CAUTI,2018,Peds,0,.,.,Zero,
Ecoli_ESCeph,IL,CAUTI,2018,Adult,233,45,19.3,,
Ecoli_ESCeph,IL,CAUTI,2018,All,240,46,19.2,,
Ecoli_ESCeph,IL,CAUTI,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,IN,CAUTI,2018,Adult,158,21,13.3,,
Ecoli_ESCeph,IN,CAUTI,2018,All,160,22,13.8,,
Ecoli_ESCeph,IN,CAUTI,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,KS,CAUTI,2018,Adult,86,12,14,,
Ecoli_ESCeph,KS,CAUTI,2018,All,86,12,14,,
Ecoli_ESCeph,KS,CAUTI,2018,Peds,0,.,.,Zero,
Ecoli_ESCeph,KY,CAUTI,2018,Adult,93,33,35.5,,
Ecoli_ESCeph,KY,CAUTI,2018,All,97,34,35.1,,
Ecoli_ESCeph,KY,CAUTI,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,LA,CAUTI,2018,Adult,208,43,20.7,,
Ecoli_ESCeph,LA,CAUTI,2018,All,208,43,20.7,,
Ecoli_ESCeph,LA,CAUTI,2018,Peds,0,.,.,Zero,
Ecoli_ESCeph,MA,CAUTI,2018,Adult,225,49,21.8,,
Ecoli_ESCeph,MA,CAUTI,2018,All,231,51,22.1,,
Ecoli_ESCeph,MA,CAUTI,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,MD,CAUTI,2018,Adult,107,21,19.6,,
Ecoli_ESCeph,MD,CAUTI,2018,All,111,23,20.7,,
Ecoli_ESCeph,MD,CAUTI,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,ME,CAUTI,2018,Adult,24,1,4.2,,
Ecoli_ESCeph,ME,CAUTI,2018,All,24,1,4.2,,
Ecoli_ESCeph,ME,CAUTI,2018,Peds,0,.,.,Zero,
Ecoli_ESCeph,MI,CAUTI,2018,Adult,228,37,16.2,,
Ecoli_ESCeph,MI,CAUTI,2018,All,231,37,16,,
Ecoli_ESCeph,MI,CAUTI,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,MN,CAUTI,2018,Adult,131,15,11.5,,
Ecoli_ESCeph,MN,CAUTI,2018,All,132,15,11.4,,
Ecoli_ESCeph,MN,CAUTI,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,MO,CAUTI,2018,Adult,204,27,13.2,,
Ecoli_ESCeph,MO,CAUTI,2018,All,206,27,13.1,,
Ecoli_ESCeph,MO,CAUTI,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,MS,CAUTI,2018,Adult,93,17,18.3,,
Ecoli_ESCeph,MS,CAUTI,2018,All,94,17,18.1,,
Ecoli_ESCeph,MS,CAUTI,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,MT,CAUTI,2018,Adult,24,1,4.2,,
Ecoli_ESCeph,MT,CAUTI,2018,All,24,1,4.2,,
Ecoli_ESCeph,MT,CAUTI,2018,Peds,0,.,.,Zero,
Ecoli_ESCeph,NC,CAUTI,2018,Adult,292,47,16.1,,
Ecoli_ESCeph,NC,CAUTI,2018,All,293,47,16,,
Ecoli_ESCeph,NC,CAUTI,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,ND,CAUTI,2018,Adult,.,.,.,LowCount,<20
Ecoli_ESCeph,ND,CAUTI,2018,All,.,.,.,LowCount,<20
Ecoli_ESCeph,ND,CAUTI,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,NE,CAUTI,2018,Adult,38,7,18.4,,
Ecoli_ESCeph,NE,CAUTI,2018,All,38,7,18.4,,
Ecoli_ESCeph,NE,CAUTI,2018,Peds,0,.,.,Zero,
Ecoli_ESCeph,NH,CAUTI,2018,Adult,41,2,4.9,,
Ecoli_ESCeph,NH,CAUTI,2018,All,41,2,4.9,,
Ecoli_ESCeph,NH,CAUTI,2018,Peds,0,.,.,Zero,
Ecoli_ESCeph,NJ,CAUTI,2018,Adult,157,52,33.1,,
Ecoli_ESCeph,NJ,CAUTI,2018,All,157,52,33.1,,
Ecoli_ESCeph,NJ,CAUTI,2018,Peds,0,.,.,Zero,
Ecoli_ESCeph,NM,CAUTI,2018,Adult,62,15,24.2,,
Ecoli_ESCeph,NM,CAUTI,2018,All,62,15,24.2,,
Ecoli_ESCeph,NM,CAUTI,2018,Peds,0,.,.,Zero,
Ecoli_ESCeph,NV,CAUTI,2018,Adult,67,14,20.9,,
Ecoli_ESCeph,NV,CAUTI,2018,All,68,14,20.6,,
Ecoli_ESCeph,NV,CAUTI,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,NY,CAUTI,2018,Adult,496,136,27.4,,
Ecoli_ESCeph,NY,CAUTI,2018,All,504,140,27.8,,
Ecoli_ESCeph,NY,CAUTI,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,OH,CAUTI,2018,Adult,300,45,15,,
Ecoli_ESCeph,OH,CAUTI,2018,All,306,47,15.4,,
Ecoli_ESCeph,OH,CAUTI,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,OK,CAUTI,2018,Adult,97,18,18.6,,
Ecoli_ESCeph,OK,CAUTI,2018,All,99,18,18.2,,
Ecoli_ESCeph,OK,CAUTI,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,OR,CAUTI,2018,Adult,99,11,11.1,,
Ecoli_ESCeph,OR,CAUTI,2018,All,101,11,10.9,,
Ecoli_ESCeph,OR,CAUTI,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,PA,CAUTI,2018,Adult,417,65,15.6,,
Ecoli_ESCeph,PA,CAUTI,2018,All,424,67,15.8,,
Ecoli_ESCeph,PA,CAUTI,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,PR,CAUTI,2018,Adult,23,9,39.1,,
Ecoli_ESCeph,PR,CAUTI,2018,All,23,9,39.1,,
Ecoli_ESCeph,PR,CAUTI,2018,Peds,0,.,.,Zero,
Ecoli_ESCeph,RI,CAUTI,2018,Adult,33,2,6.1,,
Ecoli_ESCeph,RI,CAUTI,2018,All,33,2,6.1,,
Ecoli_ESCeph,RI,CAUTI,2018,Peds,0,.,.,Zero,
Ecoli_ESCeph,SC,CAUTI,2018,Adult,147,27,18.4,,
Ecoli_ESCeph,SC,CAUTI,2018,All,149,29,19.5,,
Ecoli_ESCeph,SC,CAUTI,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,SD,CAUTI,2018,Adult,23,5,21.7,,
Ecoli_ESCeph,SD,CAUTI,2018,All,24,5,20.8,,
Ecoli_ESCeph,SD,CAUTI,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,TN,CAUTI,2018,Adult,202,50,24.8,,
Ecoli_ESCeph,TN,CAUTI,2018,All,204,50,24.5,,
Ecoli_ESCeph,TN,CAUTI,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,TX,CAUTI,2018,Adult,689,151,21.9,,
Ecoli_ESCeph,TX,CAUTI,2018,All,694,153,22,,
Ecoli_ESCeph,TX,CAUTI,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,UT,CAUTI,2018,Adult,44,6,13.6,,
Ecoli_ESCeph,UT,CAUTI,2018,All,48,7,14.6,,
Ecoli_ESCeph,UT,CAUTI,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,VA,CAUTI,2018,Adult,196,28,14.3,,
Ecoli_ESCeph,VA,CAUTI,2018,All,201,29,14.4,,
Ecoli_ESCeph,VA,CAUTI,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,VT,CAUTI,2018,Adult,27,2,7.4,,
Ecoli_ESCeph,VT,CAUTI,2018,All,27,2,7.4,,
Ecoli_ESCeph,VT,CAUTI,2018,Peds,0,.,.,Zero,
Ecoli_ESCeph,WA,CAUTI,2018,Adult,183,34,18.6,,
Ecoli_ESCeph,WA,CAUTI,2018,All,189,35,18.5,,
Ecoli_ESCeph,WA,CAUTI,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,WI,CAUTI,2018,Adult,103,20,19.4,,
Ecoli_ESCeph,WI,CAUTI,2018,All,103,20,19.4,,
Ecoli_ESCeph,WI,CAUTI,2018,Peds,0,.,.,Zero,
Ecoli_ESCeph,WV,CAUTI,2018,Adult,53,14,26.4,,
Ecoli_ESCeph,WV,CAUTI,2018,All,53,14,26.4,,
Ecoli_ESCeph,WV,CAUTI,2018,Peds,0,.,.,Zero,
Ecoli_ESCeph,WY,CAUTI,2018,Adult,.,.,.,LowCount,<20
Ecoli_ESCeph,WY,CAUTI,2018,All,.,.,.,LowCount,<20
Ecoli_ESCeph,WY,CAUTI,2018,Peds,0,.,.,Zero,
Ecoli_ESCeph,AK,CLABSI,2018,Adult,.,.,.,LowCount,<20
Ecoli_ESCeph,AK,CLABSI,2018,All,.,.,.,LowCount,<20
Ecoli_ESCeph,AK,CLABSI,2018,Peds,0,.,.,Zero,
Ecoli_ESCeph,AL,CLABSI,2018,Adult,27,5,18.5,,
Ecoli_ESCeph,AL,CLABSI,2018,All,34,7,20.6,,
Ecoli_ESCeph,AL,CLABSI,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,AR,CLABSI,2018,Adult,.,.,.,LowCount,<20
Ecoli_ESCeph,AR,CLABSI,2018,All,.,.,.,LowCount,<20
Ecoli_ESCeph,AR,CLABSI,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,AZ,CLABSI,2018,Adult,25,3,12,,
Ecoli_ESCeph,AZ,CLABSI,2018,All,37,5,13.5,,
Ecoli_ESCeph,AZ,CLABSI,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,CA,CLABSI,2018,Adult,257,114,44.4,,
Ecoli_ESCeph,CA,CLABSI,2018,All,311,131,42.1,,
Ecoli_ESCeph,CA,CLABSI,2018,Peds,54,17,31.5,,
Ecoli_ESCeph,CO,CLABSI,2018,Adult,21,7,33.3,,
Ecoli_ESCeph,CO,CLABSI,2018,All,22,8,36.4,,
Ecoli_ESCeph,CO,CLABSI,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,CT,CLABSI,2018,Adult,.,.,.,LowCount,<20
Ecoli_ESCeph,CT,CLABSI,2018,All,.,.,.,LowCount,<20
Ecoli_ESCeph,CT,CLABSI,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,DC,CLABSI,2018,Adult,.,.,.,LowCount,<20
Ecoli_ESCeph,DC,CLABSI,2018,All,.,.,.,LowCount,<20
Ecoli_ESCeph,DC,CLABSI,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,DE,CLABSI,2018,Adult,.,.,.,LowCount,<20
Ecoli_ESCeph,DE,CLABSI,2018,All,.,.,.,LowCount,<20
Ecoli_ESCeph,DE,CLABSI,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,FL,CLABSI,2018,Adult,146,51,34.9,,
Ecoli_ESCeph,FL,CLABSI,2018,All,166,53,31.9,,
Ecoli_ESCeph,FL,CLABSI,2018,Peds,20,2,10,,
Ecoli_ESCeph,GA,CLABSI,2018,Adult,34,8,23.5,,
Ecoli_ESCeph,GA,CLABSI,2018,All,44,10,22.7,,
Ecoli_ESCeph,GA,CLABSI,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,HI,CLABSI,2018,Adult,.,.,.,LowCount,<20
Ecoli_ESCeph,HI,CLABSI,2018,All,.,.,.,LowCount,<20
Ecoli_ESCeph,HI,CLABSI,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,IA,CLABSI,2018,Adult,.,.,.,LowCount,<20
Ecoli_ESCeph,IA,CLABSI,2018,All,21,3,14.3,,
Ecoli_ESCeph,IA,CLABSI,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,ID,CLABSI,2018,Adult,.,.,.,LowCount,<20
Ecoli_ESCeph,ID,CLABSI,2018,All,.,.,.,LowCount,<20
Ecoli_ESCeph,ID,CLABSI,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,IL,CLABSI,2018,Adult,64,19,29.7,,
Ecoli_ESCeph,IL,CLABSI,2018,All,74,22,29.7,,
Ecoli_ESCeph,IL,CLABSI,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,IN,CLABSI,2018,Adult,37,8,21.6,,
Ecoli_ESCeph,IN,CLABSI,2018,All,47,9,19.1,,
Ecoli_ESCeph,IN,CLABSI,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,KS,CLABSI,2018,Adult,.,.,.,LowCount,<20
Ecoli_ESCeph,KS,CLABSI,2018,All,.,.,.,LowCount,<20
Ecoli_ESCeph,KS,CLABSI,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,KY,CLABSI,2018,Adult,28,11,39.3,,
Ecoli_ESCeph,KY,CLABSI,2018,All,28,11,39.3,,
Ecoli_ESCeph,KY,CLABSI,2018,Peds,0,.,.,Zero,
Ecoli_ESCeph,LA,CLABSI,2018,Adult,26,3,11.5,,
Ecoli_ESCeph,LA,CLABSI,2018,All,29,3,10.3,,
Ecoli_ESCeph,LA,CLABSI,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,MA,CLABSI,2018,Adult,45,17,37.8,,
Ecoli_ESCeph,MA,CLABSI,2018,All,51,19,37.3,,
Ecoli_ESCeph,MA,CLABSI,2018,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,MD,CLABSI,2018,Adult,28,8,28.6,,
Ecoli_ESCeph,MD,CLABSI,2018,All,35,12,34.3,,
Ecoli_ESCeph,MD,CLABSI,2018,Peds,.,.,.,LowCount,<20
