,,,,,,,,,
,,,,,,,,,
phenotype,State,eventtype,year,agecat,numTested,numNonSuscep,pctNonSuscep,Suppress,displayTested
Ecoli_ESCeph,KS,All,2011,Peds,0,.,.,Zero,
Ecoli_ESCeph,KY,All,2011,Adult,65,12,18.5,,
Ecoli_ESCeph,KY,All,2011,All,68,13,19.1,,
Ecoli_ESCeph,KY,All,2011,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,LA,All,2011,Adult,40,4,10,,
Ecoli_ESCeph,LA,All,2011,All,44,6,13.6,,
Ecoli_ESCeph,LA,All,2011,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,MA,All,2011,Adult,40,3,7.5,,
Ecoli_ESCeph,MA,All,2011,All,49,4,8.2,,
Ecoli_ESCeph,MA,All,2011,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,MD,All,2011,Adult,209,16,7.7,,
Ecoli_ESCeph,MD,All,2011,All,211,16,7.6,,
Ecoli_ESCeph,MD,All,2011,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,ME,All,2011,Adult,65,6,9.2,,
Ecoli_ESCeph,ME,All,2011,All,66,6,9.1,,
Ecoli_ESCeph,ME,All,2011,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,MI,All,2011,Adult,122,16,13.1,,
Ecoli_ESCeph,MI,All,2011,All,122,16,13.1,,
Ecoli_ESCeph,MI,All,2011,Peds,0,.,.,Zero,
Ecoli_ESCeph,MN,All,2011,Adult,59,2,3.4,,
Ecoli_ESCeph,MN,All,2011,All,61,2,3.3,,
Ecoli_ESCeph,MN,All,2011,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,MO,All,2011,Adult,.,.,.,LowCount,<20
Ecoli_ESCeph,MO,All,2011,All,27,3,11.1,,
Ecoli_ESCeph,MO,All,2011,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,MS,All,2011,Adult,95,9,9.5,,
Ecoli_ESCeph,MS,All,2011,All,101,9,8.9,,
Ecoli_ESCeph,MS,All,2011,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,MT,All,2011,Adult,42,3,7.1,,
Ecoli_ESCeph,MT,All,2011,All,42,3,7.1,,
Ecoli_ESCeph,MT,All,2011,Peds,0,.,.,Zero,
Ecoli_ESCeph,NC,All,2011,Adult,190,27,14.2,,
Ecoli_ESCeph,NC,All,2011,All,205,30,14.6,,
Ecoli_ESCeph,NC,All,2011,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,ND,All,2011,Adult,.,.,.,LowCount,<20
Ecoli_ESCeph,ND,All,2011,All,.,.,.,LowCount,<20
Ecoli_ESCeph,ND,All,2011,Peds,0,.,.,Zero,
Ecoli_ESCeph,NE,All,2011,Adult,57,4,7,,
Ecoli_ESCeph,NE,All,2011,All,59,5,8.5,,
Ecoli_ESCeph,NE,All,2011,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,NH,All,2011,Adult,.,.,.,LowCount,<20
Ecoli_ESCeph,NH,All,2011,All,.,.,.,LowCount,<20
Ecoli_ESCeph,NH,All,2011,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,NJ,All,2011,Adult,125,24,19.2,,
Ecoli_ESCeph,NJ,All,2011,All,126,24,19,,
Ecoli_ESCeph,NJ,All,2011,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,NM,All,2011,Adult,.,.,.,LowCount,<20
Ecoli_ESCeph,NM,All,2011,All,.,.,.,LowCount,<20
Ecoli_ESCeph,NM,All,2011,Peds,0,.,.,Zero,
Ecoli_ESCeph,NV,All,2011,Adult,62,12,19.4,,
Ecoli_ESCeph,NV,All,2011,All,66,12,18.2,,
Ecoli_ESCeph,NV,All,2011,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,NY,All,2011,Adult,578,81,14,,
Ecoli_ESCeph,NY,All,2011,All,605,88,14.5,,
Ecoli_ESCeph,NY,All,2011,Peds,27,7,25.9,,
Ecoli_ESCeph,OH,All,2011,Adult,139,17,12.2,,
Ecoli_ESCeph,OH,All,2011,All,160,19,11.9,,
Ecoli_ESCeph,OH,All,2011,Peds,21,2,9.5,,
Ecoli_ESCeph,OK,All,2011,Adult,34,3,8.8,,
Ecoli_ESCeph,OK,All,2011,All,37,3,8.1,,
Ecoli_ESCeph,OK,All,2011,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,OR,All,2011,Adult,73,5,6.8,,
Ecoli_ESCeph,OR,All,2011,All,78,5,6.4,,
Ecoli_ESCeph,OR,All,2011,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,PA,All,2011,Adult,916,102,11.1,,
Ecoli_ESCeph,PA,All,2011,All,941,105,11.2,,
Ecoli_ESCeph,PA,All,2011,Peds,25,3,12,,
Ecoli_ESCeph,PR,All,2011,Adult,72,18,25,,
Ecoli_ESCeph,PR,All,2011,All,73,19,26,,
Ecoli_ESCeph,PR,All,2011,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,RI,All,2011,Adult,28,0,0,,
Ecoli_ESCeph,RI,All,2011,All,31,0,0,,
Ecoli_ESCeph,RI,All,2011,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,SC,All,2011,Adult,89,12,13.5,,
Ecoli_ESCeph,SC,All,2011,All,91,12,13.2,,
Ecoli_ESCeph,SC,All,2011,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,SD,All,2011,Adult,.,.,.,LowCount,<20
Ecoli_ESCeph,SD,All,2011,All,.,.,.,LowCount,<20
Ecoli_ESCeph,SD,All,2011,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,TN,All,2011,Adult,128,18,14.1,,
Ecoli_ESCeph,TN,All,2011,All,141,22,15.6,,
Ecoli_ESCeph,TN,All,2011,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,TX,All,2011,Adult,239,31,13,,
Ecoli_ESCeph,TX,All,2011,All,260,34,13.1,,
Ecoli_ESCeph,TX,All,2011,Peds,21,3,14.3,,
Ecoli_ESCeph,UT,All,2011,Adult,.,.,.,LowCount,<20
Ecoli_ESCeph,UT,All,2011,All,.,.,.,LowCount,<20
Ecoli_ESCeph,UT,All,2011,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,VA,All,2011,Adult,117,9,7.7,,
Ecoli_ESCeph,VA,All,2011,All,128,9,7,,
Ecoli_ESCeph,VA,All,2011,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,VT,All,2011,Adult,.,.,.,LowCount,<20
Ecoli_ESCeph,VT,All,2011,All,.,.,.,LowCount,<20
Ecoli_ESCeph,VT,All,2011,Peds,0,.,.,Zero,
Ecoli_ESCeph,WA,All,2011,Adult,125,19,15.2,,
Ecoli_ESCeph,WA,All,2011,All,132,19,14.4,,
Ecoli_ESCeph,WA,All,2011,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,WI,All,2011,Adult,116,14,12.1,,
Ecoli_ESCeph,WI,All,2011,All,118,14,11.9,,
Ecoli_ESCeph,WI,All,2011,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,WV,All,2011,Adult,36,4,11.1,,
Ecoli_ESCeph,WV,All,2011,All,38,4,10.5,,
Ecoli_ESCeph,WV,All,2011,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,WY,All,2011,Adult,.,.,.,LowCount,<20
Ecoli_ESCeph,WY,All,2011,All,.,.,.,LowCount,<20
Ecoli_ESCeph,WY,All,2011,Peds,0,.,.,Zero,
Ecoli_ESCeph,AK,All,2012,Adult,22,2,9.1,,
Ecoli_ESCeph,AK,All,2012,All,23,2,8.7,,
Ecoli_ESCeph,AK,All,2012,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,AL,All,2012,Adult,268,51,19,,
Ecoli_ESCeph,AL,All,2012,All,275,51,18.5,,
Ecoli_ESCeph,AL,All,2012,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,AR,All,2012,Adult,135,17,12.6,,
Ecoli_ESCeph,AR,All,2012,All,138,18,13,,
Ecoli_ESCeph,AR,All,2012,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,AZ,All,2012,Adult,273,36,13.2,,
Ecoli_ESCeph,AZ,All,2012,All,286,38,13.3,,
Ecoli_ESCeph,AZ,All,2012,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,CA,All,2012,Adult,1576,342,21.7,,
Ecoli_ESCeph,CA,All,2012,All,1681,349,20.8,,
Ecoli_ESCeph,CA,All,2012,Peds,105,7,6.7,,
Ecoli_ESCeph,CO,All,2012,Adult,89,9,10.1,,
Ecoli_ESCeph,CO,All,2012,All,95,10,10.5,,
Ecoli_ESCeph,CO,All,2012,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,CT,All,2012,Adult,148,34,23,,
Ecoli_ESCeph,CT,All,2012,All,149,34,22.8,,
Ecoli_ESCeph,CT,All,2012,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,DC,All,2012,Adult,66,9,13.6,,
Ecoli_ESCeph,DC,All,2012,All,69,10,14.5,,
Ecoli_ESCeph,DC,All,2012,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,DE,All,2012,Adult,46,5,10.9,,
Ecoli_ESCeph,DE,All,2012,All,46,5,10.9,,
Ecoli_ESCeph,DE,All,2012,Peds,0,.,.,Zero,
Ecoli_ESCeph,FL,All,2012,Adult,715,110,15.4,,
Ecoli_ESCeph,FL,All,2012,All,737,113,15.3,,
Ecoli_ESCeph,FL,All,2012,Peds,22,3,13.6,,
Ecoli_ESCeph,GA,All,2012,Adult,405,39,9.6,,
Ecoli_ESCeph,GA,All,2012,All,419,40,9.5,,
Ecoli_ESCeph,GA,All,2012,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,HI,All,2012,Adult,62,7,11.3,,
Ecoli_ESCeph,HI,All,2012,All,64,8,12.5,,
Ecoli_ESCeph,HI,All,2012,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,IA,All,2012,Adult,91,11,12.1,,
Ecoli_ESCeph,IA,All,2012,All,94,12,12.8,,
Ecoli_ESCeph,IA,All,2012,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,ID,All,2012,Adult,44,5,11.4,,
Ecoli_ESCeph,ID,All,2012,All,47,5,10.6,,
Ecoli_ESCeph,ID,All,2012,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,IL,All,2012,Adult,491,59,12,,
Ecoli_ESCeph,IL,All,2012,All,510,59,11.6,,
Ecoli_ESCeph,IL,All,2012,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,IN,All,2012,Adult,326,39,12,,
Ecoli_ESCeph,IN,All,2012,All,335,39,11.6,,
Ecoli_ESCeph,IN,All,2012,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,KS,All,2012,Adult,120,11,9.2,,
Ecoli_ESCeph,KS,All,2012,All,121,11,9.1,,
Ecoli_ESCeph,KS,All,2012,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,KY,All,2012,Adult,196,28,14.3,,
Ecoli_ESCeph,KY,All,2012,All,201,28,13.9,,
Ecoli_ESCeph,KY,All,2012,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,LA,All,2012,Adult,178,16,9,,
Ecoli_ESCeph,LA,All,2012,All,182,16,8.8,,
Ecoli_ESCeph,LA,All,2012,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,MA,All,2012,Adult,342,47,13.7,,
Ecoli_ESCeph,MA,All,2012,All,352,50,14.2,,
Ecoli_ESCeph,MA,All,2012,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,MD,All,2012,Adult,191,14,7.3,,
Ecoli_ESCeph,MD,All,2012,All,197,14,7.1,,
Ecoli_ESCeph,MD,All,2012,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,ME,All,2012,Adult,95,9,9.5,,
Ecoli_ESCeph,ME,All,2012,All,99,9,9.1,,
Ecoli_ESCeph,ME,All,2012,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,MI,All,2012,Adult,331,48,14.5,,
Ecoli_ESCeph,MI,All,2012,All,339,49,14.5,,
Ecoli_ESCeph,MI,All,2012,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,MN,All,2012,Adult,211,25,11.8,,
Ecoli_ESCeph,MN,All,2012,All,214,25,11.7,,
Ecoli_ESCeph,MN,All,2012,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,MO,All,2012,Adult,176,20,11.4,,
Ecoli_ESCeph,MO,All,2012,All,187,20,10.7,,
Ecoli_ESCeph,MO,All,2012,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,MS,All,2012,Adult,175,19,10.9,,
Ecoli_ESCeph,MS,All,2012,All,182,20,11,,
Ecoli_ESCeph,MS,All,2012,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,MT,All,2012,Adult,46,1,2.2,,
Ecoli_ESCeph,MT,All,2012,All,46,1,2.2,,
Ecoli_ESCeph,MT,All,2012,Peds,0,.,.,Zero,
Ecoli_ESCeph,NC,All,2012,Adult,342,32,9.4,,
Ecoli_ESCeph,NC,All,2012,All,351,32,9.1,,
Ecoli_ESCeph,NC,All,2012,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,ND,All,2012,Adult,.,.,.,LowCount,<20
Ecoli_ESCeph,ND,All,2012,All,.,.,.,LowCount,<20
Ecoli_ESCeph,ND,All,2012,Peds,0,.,.,Zero,
Ecoli_ESCeph,NE,All,2012,Adult,98,12,12.2,,
Ecoli_ESCeph,NE,All,2012,All,100,12,12,,
Ecoli_ESCeph,NE,All,2012,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,NH,All,2012,Adult,44,2,4.5,,
Ecoli_ESCeph,NH,All,2012,All,45,2,4.4,,
Ecoli_ESCeph,NH,All,2012,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,NJ,All,2012,Adult,217,51,23.5,,
Ecoli_ESCeph,NJ,All,2012,All,222,52,23.4,,
Ecoli_ESCeph,NJ,All,2012,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,NM,All,2012,Adult,62,7,11.3,,
Ecoli_ESCeph,NM,All,2012,All,68,9,13.2,,
Ecoli_ESCeph,NM,All,2012,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,NV,All,2012,Adult,114,30,26.3,,
Ecoli_ESCeph,NV,All,2012,All,119,30,25.2,,
Ecoli_ESCeph,NV,All,2012,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,NY,All,2012,Adult,943,134,14.2,,
Ecoli_ESCeph,NY,All,2012,All,989,145,14.7,,
Ecoli_ESCeph,NY,All,2012,Peds,46,11,23.9,,
Ecoli_ESCeph,OH,All,2012,Adult,469,44,9.4,,
Ecoli_ESCeph,OH,All,2012,All,483,46,9.5,,
Ecoli_ESCeph,OH,All,2012,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,OK,All,2012,Adult,114,21,18.4,,
Ecoli_ESCeph,OK,All,2012,All,117,22,18.8,,
Ecoli_ESCeph,OK,All,2012,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,OR,All,2012,Adult,146,10,6.8,,
Ecoli_ESCeph,OR,All,2012,All,149,10,6.7,,
Ecoli_ESCeph,OR,All,2012,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,PA,All,2012,Adult,1178,134,11.4,,
Ecoli_ESCeph,PA,All,2012,All,1210,139,11.5,,
Ecoli_ESCeph,PA,All,2012,Peds,32,5,15.6,,
Ecoli_ESCeph,PR,All,2012,Adult,57,12,21.1,,
Ecoli_ESCeph,PR,All,2012,All,57,12,21.1,,
Ecoli_ESCeph,PR,All,2012,Peds,0,.,.,Zero,
Ecoli_ESCeph,RI,All,2012,Adult,65,6,9.2,,
Ecoli_ESCeph,RI,All,2012,All,67,6,9,,
Ecoli_ESCeph,RI,All,2012,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,SC,All,2012,Adult,309,31,10,,
Ecoli_ESCeph,SC,All,2012,All,316,33,10.4,,
Ecoli_ESCeph,SC,All,2012,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,SD,All,2012,Adult,32,4,12.5,,
Ecoli_ESCeph,SD,All,2012,All,35,5,14.3,,
Ecoli_ESCeph,SD,All,2012,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,TN,All,2012,Adult,420,53,12.6,,
Ecoli_ESCeph,TN,All,2012,All,438,57,13,,
Ecoli_ESCeph,TN,All,2012,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,TX,All,2012,Adult,1013,128,12.6,,
Ecoli_ESCeph,TX,All,2012,All,1054,133,12.6,,
Ecoli_ESCeph,TX,All,2012,Peds,41,5,12.2,,
Ecoli_ESCeph,UT,All,2012,Adult,88,10,11.4,,
Ecoli_ESCeph,UT,All,2012,All,93,10,10.8,,
Ecoli_ESCeph,UT,All,2012,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,VA,All,2012,Adult,241,20,8.3,,
Ecoli_ESCeph,VA,All,2012,All,252,20,7.9,,
Ecoli_ESCeph,VA,All,2012,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,VT,All,2012,Adult,29,1,3.4,,
Ecoli_ESCeph,VT,All,2012,All,29,1,3.4,,
Ecoli_ESCeph,VT,All,2012,Peds,0,.,.,Zero,
Ecoli_ESCeph,WA,All,2012,Adult,205,30,14.6,,
Ecoli_ESCeph,WA,All,2012,All,211,31,14.7,,
Ecoli_ESCeph,WA,All,2012,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,WI,All,2012,Adult,213,15,7,,
Ecoli_ESCeph,WI,All,2012,All,218,15,6.9,,
Ecoli_ESCeph,WI,All,2012,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,WV,All,2012,Adult,94,14,14.9,,
Ecoli_ESCeph,WV,All,2012,All,94,14,14.9,,
Ecoli_ESCeph,WV,All,2012,Peds,0,.,.,Zero,
Ecoli_ESCeph,WY,All,2012,Adult,.,.,.,LowCount,<20
Ecoli_ESCeph,WY,All,2012,All,.,.,.,LowCount,<20
Ecoli_ESCeph,WY,All,2012,Peds,0,.,.,Zero,
Ecoli_ESCeph,AK,All,2013,Adult,21,3,14.3,,
Ecoli_ESCeph,AK,All,2013,All,21,3,14.3,,
Ecoli_ESCeph,AK,All,2013,Peds,0,.,.,Zero,
Ecoli_ESCeph,AL,All,2013,Adult,284,54,19,,
Ecoli_ESCeph,AL,All,2013,All,294,55,18.7,,
Ecoli_ESCeph,AL,All,2013,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,AR,All,2013,Adult,130,11,8.5,,
Ecoli_ESCeph,AR,All,2013,All,132,11,8.3,,
Ecoli_ESCeph,AR,All,2013,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,AZ,All,2013,Adult,257,32,12.5,,
Ecoli_ESCeph,AZ,All,2013,All,275,36,13.1,,
Ecoli_ESCeph,AZ,All,2013,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,CA,All,2013,Adult,1826,452,24.8,,
Ecoli_ESCeph,CA,All,2013,All,1924,468,24.3,,
Ecoli_ESCeph,CA,All,2013,Peds,98,16,16.3,,
Ecoli_ESCeph,CO,All,2013,Adult,143,18,12.6,,
Ecoli_ESCeph,CO,All,2013,All,146,19,13,,
Ecoli_ESCeph,CO,All,2013,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,CT,All,2013,Adult,137,29,21.2,,
Ecoli_ESCeph,CT,All,2013,All,141,29,20.6,,
Ecoli_ESCeph,CT,All,2013,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,DC,All,2013,Adult,73,12,16.4,,
Ecoli_ESCeph,DC,All,2013,All,76,12,15.8,,
Ecoli_ESCeph,DC,All,2013,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,DE,All,2013,Adult,61,6,9.8,,
Ecoli_ESCeph,DE,All,2013,All,65,8,12.3,,
Ecoli_ESCeph,DE,All,2013,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,FL,All,2013,Adult,936,162,17.3,,
Ecoli_ESCeph,FL,All,2013,All,955,165,17.3,,
Ecoli_ESCeph,FL,All,2013,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,GA,All,2013,Adult,497,60,12.1,,
Ecoli_ESCeph,GA,All,2013,All,520,64,12.3,,
Ecoli_ESCeph,GA,All,2013,Peds,23,4,17.4,,
Ecoli_ESCeph,HI,All,2013,Adult,50,10,20,,
Ecoli_ESCeph,HI,All,2013,All,50,10,20,,
Ecoli_ESCeph,HI,All,2013,Peds,0,.,.,Zero,
Ecoli_ESCeph,IA,All,2013,Adult,95,4,4.2,,
Ecoli_ESCeph,IA,All,2013,All,99,5,5.1,,
Ecoli_ESCeph,IA,All,2013,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,ID,All,2013,Adult,52,2,3.8,,
Ecoli_ESCeph,ID,All,2013,All,54,3,5.6,,
Ecoli_ESCeph,ID,All,2013,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,IL,All,2013,Adult,492,89,18.1,,
Ecoli_ESCeph,IL,All,2013,All,505,90,17.8,,
Ecoli_ESCeph,IL,All,2013,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,IN,All,2013,Adult,381,55,14.4,,
Ecoli_ESCeph,IN,All,2013,All,396,59,14.9,,
Ecoli_ESCeph,IN,All,2013,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,KS,All,2013,Adult,168,19,11.3,,
Ecoli_ESCeph,KS,All,2013,All,170,19,11.2,,
Ecoli_ESCeph,KS,All,2013,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,KY,All,2013,Adult,195,28,14.4,,
Ecoli_ESCeph,KY,All,2013,All,198,29,14.6,,
Ecoli_ESCeph,KY,All,2013,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,LA,All,2013,Adult,250,31,12.4,,
Ecoli_ESCeph,LA,All,2013,All,255,31,12.2,,
Ecoli_ESCeph,LA,All,2013,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,MA,All,2013,Adult,378,71,18.8,,
Ecoli_ESCeph,MA,All,2013,All,385,73,19,,
Ecoli_ESCeph,MA,All,2013,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,MD,All,2013,Adult,195,27,13.8,,
Ecoli_ESCeph,MD,All,2013,All,201,28,13.9,,
Ecoli_ESCeph,MD,All,2013,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,ME,All,2013,Adult,61,6,9.8,,
Ecoli_ESCeph,ME,All,2013,All,65,6,9.2,,
Ecoli_ESCeph,ME,All,2013,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,MI,All,2013,Adult,365,45,12.3,,
Ecoli_ESCeph,MI,All,2013,All,373,46,12.3,,
Ecoli_ESCeph,MI,All,2013,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,MN,All,2013,Adult,223,30,13.5,,
Ecoli_ESCeph,MN,All,2013,All,233,33,14.2,,
Ecoli_ESCeph,MN,All,2013,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,MO,All,2013,Adult,224,27,12.1,,
Ecoli_ESCeph,MO,All,2013,All,235,29,12.3,,
Ecoli_ESCeph,MO,All,2013,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,MS,All,2013,Adult,217,26,12,,
Ecoli_ESCeph,MS,All,2013,All,225,30,13.3,,
Ecoli_ESCeph,MS,All,2013,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,MT,All,2013,Adult,45,6,13.3,,
Ecoli_ESCeph,MT,All,2013,All,47,6,12.8,,
Ecoli_ESCeph,MT,All,2013,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,NC,All,2013,Adult,363,44,12.1,,
Ecoli_ESCeph,NC,All,2013,All,380,44,11.6,,
Ecoli_ESCeph,NC,All,2013,Peds,.,.,.,LowCount,<20
Ecoli_ESCeph,ND,All,2013,Adult,.,.,.,LowCount,<20
Ecoli_ESCeph,ND,All,2013,All,.,.,.,LowCount,<20
Ecoli_ESCeph,ND,All,2013,Peds,0,.,.,Zero,
Ecoli_ESCeph,NE,All,2013,Adult,102,17,16.7,,
