The SAS System,,,,,,,,,
,,,,,,,,,
Phenotype,state,eventtype,year,agecat,numTested,numNonSuscep,pctNonSuscep,Suppress,displayTested
Ecoli_ESCeph,KY,All,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,LA,All,2020,Adult,190,46,24.2,,
Ecoli_ESCeph,LA,All,2020,All,197,46,23.4,,
Ecoli_ESCeph,LA,All,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,MA,All,2020,Adult,359,95,26.5,,
Ecoli_ESCeph,MA,All,2020,All,367,96,26.2,,
Ecoli_ESCeph,MA,All,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,MD,All,2020,Adult,211,47,22.3,,
Ecoli_ESCeph,MD,All,2020,All,213,47,22.1,,
Ecoli_ESCeph,MD,All,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,ME,All,2020,Adult,55,13,23.6,,
Ecoli_ESCeph,ME,All,2020,All,55,13,23.6,,
Ecoli_ESCeph,ME,All,2020,Peds,0,,,Zero,
Ecoli_ESCeph,MI,All,2020,Adult,378,78,20.6,,
Ecoli_ESCeph,MI,All,2020,All,385,78,20.3,,
Ecoli_ESCeph,MI,All,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,MN,All,2020,Adult,271,55,20.3,,
Ecoli_ESCeph,MN,All,2020,All,285,57,20,,
Ecoli_ESCeph,MN,All,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,MO,All,2020,Adult,295,56,19,,
Ecoli_ESCeph,MO,All,2020,All,311,59,19,,
Ecoli_ESCeph,MO,All,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,MS,All,2020,Adult,170,35,20.6,,
Ecoli_ESCeph,MS,All,2020,All,171,35,20.5,,
Ecoli_ESCeph,MS,All,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,MT,All,2020,Adult,44,8,18.2,,
Ecoli_ESCeph,MT,All,2020,All,45,8,17.8,,
Ecoli_ESCeph,MT,All,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,NC,All,2020,Adult,397,90,22.7,,
Ecoli_ESCeph,NC,All,2020,All,414,93,22.5,,
Ecoli_ESCeph,NC,All,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,ND,All,2020,Adult,24,1,4.2,,
Ecoli_ESCeph,ND,All,2020,All,25,2,8,,
Ecoli_ESCeph,ND,All,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,NE,All,2020,Adult,83,17,20.5,,
Ecoli_ESCeph,NE,All,2020,All,89,17,19.1,,
Ecoli_ESCeph,NE,All,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,NH,All,2020,Adult,58,7,12.1,,
Ecoli_ESCeph,NH,All,2020,All,58,7,12.1,,
Ecoli_ESCeph,NH,All,2020,Peds,0,,,Zero,
Ecoli_ESCeph,NJ,All,2020,Adult,208,59,28.4,,
Ecoli_ESCeph,NJ,All,2020,All,212,60,28.3,,
Ecoli_ESCeph,NJ,All,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,NM,All,2020,Adult,97,15,15.5,,
Ecoli_ESCeph,NM,All,2020,All,100,15,15,,
Ecoli_ESCeph,NM,All,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,NV,All,2020,Adult,93,34,36.6,,
Ecoli_ESCeph,NV,All,2020,All,98,34,34.7,,
Ecoli_ESCeph,NV,All,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,NY,All,2020,Adult,586,124,21.2,,
Ecoli_ESCeph,NY,All,2020,All,597,127,21.3,,
Ecoli_ESCeph,NY,All,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,OH,All,2020,Adult,525,90,17.1,,
Ecoli_ESCeph,OH,All,2020,All,543,94,17.3,,
Ecoli_ESCeph,OH,All,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,OK,All,2020,Adult,153,36,23.5,,
Ecoli_ESCeph,OK,All,2020,All,159,36,22.6,,
Ecoli_ESCeph,OK,All,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,OR,All,2020,Adult,124,17,13.7,,
Ecoli_ESCeph,OR,All,2020,All,126,18,14.3,,
Ecoli_ESCeph,OR,All,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,PA,All,2020,Adult,949,189,19.9,,
Ecoli_ESCeph,PA,All,2020,All,976,200,20.5,,
Ecoli_ESCeph,PA,All,2020,Peds,27,11,40.7,,
Ecoli_ESCeph,PR,All,2020,Adult,29,10,34.5,,
Ecoli_ESCeph,PR,All,2020,All,29,10,34.5,,
Ecoli_ESCeph,PR,All,2020,Peds,0,,,Zero,
Ecoli_ESCeph,RI,All,2020,Adult,50,5,10,,
Ecoli_ESCeph,RI,All,2020,All,52,5,9.6,,
Ecoli_ESCeph,RI,All,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,SC,All,2020,Adult,195,45,23.1,,
Ecoli_ESCeph,SC,All,2020,All,201,45,22.4,,
Ecoli_ESCeph,SC,All,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,SD,All,2020,Adult,63,7,11.1,,
Ecoli_ESCeph,SD,All,2020,All,63,7,11.1,,
Ecoli_ESCeph,SD,All,2020,Peds,0,,,Zero,
Ecoli_ESCeph,TN,All,2020,Adult,282,78,27.7,,
Ecoli_ESCeph,TN,All,2020,All,301,84,27.9,,
Ecoli_ESCeph,TN,All,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,TX,All,2020,Adult,1242,374,30.1,,
Ecoli_ESCeph,TX,All,2020,All,1300,389,29.9,,
Ecoli_ESCeph,TX,All,2020,Peds,58,15,25.9,,
Ecoli_ESCeph,UT,All,2020,Adult,68,18,26.5,,
Ecoli_ESCeph,UT,All,2020,All,74,22,29.7,,
Ecoli_ESCeph,UT,All,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,VA,All,2020,Adult,322,78,24.2,,
Ecoli_ESCeph,VA,All,2020,All,333,80,24,,
Ecoli_ESCeph,VA,All,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,VT,All,2020,Adult,25,2,8,,
Ecoli_ESCeph,VT,All,2020,All,26,2,7.7,,
Ecoli_ESCeph,VT,All,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,WA,All,2020,Adult,282,51,18.1,,
Ecoli_ESCeph,WA,All,2020,All,294,54,18.4,,
Ecoli_ESCeph,WA,All,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,WI,All,2020,Adult,231,54,23.4,,
Ecoli_ESCeph,WI,All,2020,All,246,58,23.6,,
Ecoli_ESCeph,WI,All,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,WV,All,2020,Adult,92,19,20.7,,
Ecoli_ESCeph,WV,All,2020,All,95,20,21.1,,
Ecoli_ESCeph,WV,All,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,WY,All,2020,Adult,,,,LowCount,<20
Ecoli_ESCeph,WY,All,2020,All,,,,LowCount,<20
Ecoli_ESCeph,WY,All,2020,Peds,0,,,Zero,
Ecoli_ESCeph,AK,CAUTI,2020,Adult,,,,LowCount,<20
Ecoli_ESCeph,AK,CAUTI,2020,All,,,,LowCount,<20
Ecoli_ESCeph,AK,CAUTI,2020,Peds,0,,,Zero,
Ecoli_ESCeph,AL,CAUTI,2020,Adult,128,31,24.2,,
Ecoli_ESCeph,AL,CAUTI,2020,All,131,31,23.7,,
Ecoli_ESCeph,AL,CAUTI,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,AR,CAUTI,2020,Adult,61,13,21.3,,
Ecoli_ESCeph,AR,CAUTI,2020,All,62,13,21,,
Ecoli_ESCeph,AR,CAUTI,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,AZ,CAUTI,2020,Adult,118,27,22.9,,
Ecoli_ESCeph,AZ,CAUTI,2020,All,120,27,22.5,,
Ecoli_ESCeph,AZ,CAUTI,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,CA,CAUTI,2020,Adult,753,309,41,,
Ecoli_ESCeph,CA,CAUTI,2020,All,765,315,41.2,,
Ecoli_ESCeph,CA,CAUTI,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,CO,CAUTI,2020,Adult,112,14,12.5,,
Ecoli_ESCeph,CO,CAUTI,2020,All,114,14,12.3,,
Ecoli_ESCeph,CO,CAUTI,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,CT,CAUTI,2020,Adult,33,9,27.3,,
Ecoli_ESCeph,CT,CAUTI,2020,All,34,10,29.4,,
Ecoli_ESCeph,CT,CAUTI,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,DC,CAUTI,2020,Adult,,,,LowCount,<20
Ecoli_ESCeph,DC,CAUTI,2020,All,20,9,45,,
Ecoli_ESCeph,DC,CAUTI,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,DE,CAUTI,2020,Adult,,,,LowCount,<20
Ecoli_ESCeph,DE,CAUTI,2020,All,,,,LowCount,<20
Ecoli_ESCeph,DE,CAUTI,2020,Peds,0,,,Zero,
Ecoli_ESCeph,FL,CAUTI,2020,Adult,405,138,34.1,,
Ecoli_ESCeph,FL,CAUTI,2020,All,410,139,33.9,,
Ecoli_ESCeph,FL,CAUTI,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,GA,CAUTI,2020,Adult,207,53,25.6,,
Ecoli_ESCeph,GA,CAUTI,2020,All,211,53,25.1,,
Ecoli_ESCeph,GA,CAUTI,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,HI,CAUTI,2020,Adult,,,,LowCount,<20
Ecoli_ESCeph,HI,CAUTI,2020,All,,,,LowCount,<20
Ecoli_ESCeph,HI,CAUTI,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,IA,CAUTI,2020,Adult,68,10,14.7,,
Ecoli_ESCeph,IA,CAUTI,2020,All,68,10,14.7,,
Ecoli_ESCeph,IA,CAUTI,2020,Peds,0,,,Zero,
Ecoli_ESCeph,ID,CAUTI,2020,Adult,48,10,20.8,,
Ecoli_ESCeph,ID,CAUTI,2020,All,48,10,20.8,,
Ecoli_ESCeph,ID,CAUTI,2020,Peds,0,,,Zero,
Ecoli_ESCeph,IL,CAUTI,2020,Adult,258,58,22.5,,
Ecoli_ESCeph,IL,CAUTI,2020,All,263,59,22.4,,
Ecoli_ESCeph,IL,CAUTI,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,IN,CAUTI,2020,Adult,165,31,18.8,,
Ecoli_ESCeph,IN,CAUTI,2020,All,168,31,18.5,,
Ecoli_ESCeph,IN,CAUTI,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,KS,CAUTI,2020,Adult,65,15,23.1,,
Ecoli_ESCeph,KS,CAUTI,2020,All,66,15,22.7,,
Ecoli_ESCeph,KS,CAUTI,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,KY,CAUTI,2020,Adult,113,39,34.5,,
Ecoli_ESCeph,KY,CAUTI,2020,All,115,39,33.9,,
Ecoli_ESCeph,KY,CAUTI,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,LA,CAUTI,2020,Adult,92,22,23.9,,
Ecoli_ESCeph,LA,CAUTI,2020,All,92,22,23.9,,
Ecoli_ESCeph,LA,CAUTI,2020,Peds,0,,,Zero,
Ecoli_ESCeph,MA,CAUTI,2020,Adult,226,60,26.5,,
Ecoli_ESCeph,MA,CAUTI,2020,All,227,60,26.4,,
Ecoli_ESCeph,MA,CAUTI,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,MD,CAUTI,2020,Adult,108,27,25,,
Ecoli_ESCeph,MD,CAUTI,2020,All,108,27,25,,
Ecoli_ESCeph,MD,CAUTI,2020,Peds,0,,,Zero,
Ecoli_ESCeph,ME,CAUTI,2020,Adult,22,8,36.4,,
Ecoli_ESCeph,ME,CAUTI,2020,All,22,8,36.4,,
Ecoli_ESCeph,ME,CAUTI,2020,Peds,0,,,Zero,
Ecoli_ESCeph,MI,CAUTI,2020,Adult,165,37,22.4,,
Ecoli_ESCeph,MI,CAUTI,2020,All,167,37,22.2,,
Ecoli_ESCeph,MI,CAUTI,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,MN,CAUTI,2020,Adult,137,28,20.4,,
Ecoli_ESCeph,MN,CAUTI,2020,All,137,28,20.4,,
Ecoli_ESCeph,MN,CAUTI,2020,Peds,0,,,Zero,
Ecoli_ESCeph,MO,CAUTI,2020,Adult,161,37,23,,
Ecoli_ESCeph,MO,CAUTI,2020,All,166,38,22.9,,
Ecoli_ESCeph,MO,CAUTI,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,MS,CAUTI,2020,Adult,92,24,26.1,,
Ecoli_ESCeph,MS,CAUTI,2020,All,92,24,26.1,,
Ecoli_ESCeph,MS,CAUTI,2020,Peds,0,,,Zero,
Ecoli_ESCeph,MT,CAUTI,2020,Adult,21,4,19,,
Ecoli_ESCeph,MT,CAUTI,2020,All,21,4,19,,
Ecoli_ESCeph,MT,CAUTI,2020,Peds,0,,,Zero,
Ecoli_ESCeph,NC,CAUTI,2020,Adult,204,49,24,,
Ecoli_ESCeph,NC,CAUTI,2020,All,208,49,23.6,,
Ecoli_ESCeph,NC,CAUTI,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,ND,CAUTI,2020,Adult,,,,LowCount,<20
Ecoli_ESCeph,ND,CAUTI,2020,All,,,,LowCount,<20
Ecoli_ESCeph,ND,CAUTI,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,NE,CAUTI,2020,Adult,45,11,24.4,,
Ecoli_ESCeph,NE,CAUTI,2020,All,48,11,22.9,,
Ecoli_ESCeph,NE,CAUTI,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,NH,CAUTI,2020,Adult,22,3,13.6,,
Ecoli_ESCeph,NH,CAUTI,2020,All,22,3,13.6,,
Ecoli_ESCeph,NH,CAUTI,2020,Peds,0,,,Zero,
Ecoli_ESCeph,NJ,CAUTI,2020,Adult,94,32,34,,
Ecoli_ESCeph,NJ,CAUTI,2020,All,94,32,34,,
Ecoli_ESCeph,NJ,CAUTI,2020,Peds,0,,,Zero,
Ecoli_ESCeph,NM,CAUTI,2020,Adult,71,9,12.7,,
Ecoli_ESCeph,NM,CAUTI,2020,All,71,9,12.7,,
Ecoli_ESCeph,NM,CAUTI,2020,Peds,0,,,Zero,
Ecoli_ESCeph,NV,CAUTI,2020,Adult,28,16,57.1,,
Ecoli_ESCeph,NV,CAUTI,2020,All,28,16,57.1,,
Ecoli_ESCeph,NV,CAUTI,2020,Peds,0,,,Zero,
Ecoli_ESCeph,NY,CAUTI,2020,Adult,290,76,26.2,,
Ecoli_ESCeph,NY,CAUTI,2020,All,291,77,26.5,,
Ecoli_ESCeph,NY,CAUTI,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,OH,CAUTI,2020,Adult,247,52,21.1,,
Ecoli_ESCeph,OH,CAUTI,2020,All,252,52,20.6,,
Ecoli_ESCeph,OH,CAUTI,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,OK,CAUTI,2020,Adult,96,21,21.9,,
Ecoli_ESCeph,OK,CAUTI,2020,All,97,21,21.6,,
Ecoli_ESCeph,OK,CAUTI,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,OR,CAUTI,2020,Adult,68,10,14.7,,
Ecoli_ESCeph,OR,CAUTI,2020,All,69,11,15.9,,
Ecoli_ESCeph,OR,CAUTI,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,PA,CAUTI,2020,Adult,380,78,20.5,,
Ecoli_ESCeph,PA,CAUTI,2020,All,382,79,20.7,,
Ecoli_ESCeph,PA,CAUTI,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,PR,CAUTI,2020,Adult,23,9,39.1,,
Ecoli_ESCeph,PR,CAUTI,2020,All,23,9,39.1,,
Ecoli_ESCeph,PR,CAUTI,2020,Peds,0,,,Zero,
Ecoli_ESCeph,RI,CAUTI,2020,Adult,31,3,9.7,,
Ecoli_ESCeph,RI,CAUTI,2020,All,32,3,9.4,,
Ecoli_ESCeph,RI,CAUTI,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,SC,CAUTI,2020,Adult,121,28,23.1,,
Ecoli_ESCeph,SC,CAUTI,2020,All,123,28,22.8,,
Ecoli_ESCeph,SC,CAUTI,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,SD,CAUTI,2020,Adult,21,3,14.3,,
Ecoli_ESCeph,SD,CAUTI,2020,All,21,3,14.3,,
Ecoli_ESCeph,SD,CAUTI,2020,Peds,0,,,Zero,
Ecoli_ESCeph,TN,CAUTI,2020,Adult,161,48,29.8,,
Ecoli_ESCeph,TN,CAUTI,2020,All,165,49,29.7,,
Ecoli_ESCeph,TN,CAUTI,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,TX,CAUTI,2020,Adult,594,205,34.5,,
Ecoli_ESCeph,TX,CAUTI,2020,All,614,209,34,,
Ecoli_ESCeph,TX,CAUTI,2020,Peds,20,4,20,,
Ecoli_ESCeph,UT,CAUTI,2020,Adult,38,10,26.3,,
Ecoli_ESCeph,UT,CAUTI,2020,All,41,12,29.3,,
Ecoli_ESCeph,UT,CAUTI,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,VA,CAUTI,2020,Adult,156,42,26.9,,
Ecoli_ESCeph,VA,CAUTI,2020,All,160,42,26.3,,
Ecoli_ESCeph,VA,CAUTI,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,VT,CAUTI,2020,Adult,,,,LowCount,<20
Ecoli_ESCeph,VT,CAUTI,2020,All,,,,LowCount,<20
Ecoli_ESCeph,VT,CAUTI,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,WA,CAUTI,2020,Adult,172,29,16.9,,
Ecoli_ESCeph,WA,CAUTI,2020,All,177,30,16.9,,
Ecoli_ESCeph,WA,CAUTI,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,WI,CAUTI,2020,Adult,119,25,21,,
Ecoli_ESCeph,WI,CAUTI,2020,All,124,27,21.8,,
Ecoli_ESCeph,WI,CAUTI,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,WV,CAUTI,2020,Adult,61,11,18,,
Ecoli_ESCeph,WV,CAUTI,2020,All,61,11,18,,
Ecoli_ESCeph,WV,CAUTI,2020,Peds,0,,,Zero,
Ecoli_ESCeph,WY,CAUTI,2020,Adult,,,,LowCount,<20
Ecoli_ESCeph,WY,CAUTI,2020,All,,,,LowCount,<20
Ecoli_ESCeph,WY,CAUTI,2020,Peds,0,,,Zero,
Ecoli_ESCeph,AK,CLABSI,2020,Adult,,,,LowCount,<20
Ecoli_ESCeph,AK,CLABSI,2020,All,,,,LowCount,<20
Ecoli_ESCeph,AK,CLABSI,2020,Peds,0,,,Zero,
Ecoli_ESCeph,AL,CLABSI,2020,Adult,27,9,33.3,,
Ecoli_ESCeph,AL,CLABSI,2020,All,31,9,29,,
Ecoli_ESCeph,AL,CLABSI,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,AR,CLABSI,2020,Adult,,,,LowCount,<20
Ecoli_ESCeph,AR,CLABSI,2020,All,,,,LowCount,<20
Ecoli_ESCeph,AR,CLABSI,2020,Peds,0,,,Zero,
Ecoli_ESCeph,AZ,CLABSI,2020,Adult,36,10,27.8,,
Ecoli_ESCeph,AZ,CLABSI,2020,All,43,11,25.6,,
Ecoli_ESCeph,AZ,CLABSI,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,CA,CLABSI,2020,Adult,220,99,45,,
Ecoli_ESCeph,CA,CLABSI,2020,All,250,114,45.6,,
Ecoli_ESCeph,CA,CLABSI,2020,Peds,30,15,50,,
Ecoli_ESCeph,CO,CLABSI,2020,Adult,,,,LowCount,<20
Ecoli_ESCeph,CO,CLABSI,2020,All,,,,LowCount,<20
Ecoli_ESCeph,CO,CLABSI,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,CT,CLABSI,2020,Adult,,,,LowCount,<20
Ecoli_ESCeph,CT,CLABSI,2020,All,,,,LowCount,<20
Ecoli_ESCeph,CT,CLABSI,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,DC,CLABSI,2020,Adult,,,,LowCount,<20
Ecoli_ESCeph,DC,CLABSI,2020,All,,,,LowCount,<20
Ecoli_ESCeph,DC,CLABSI,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,DE,CLABSI,2020,Adult,,,,LowCount,<20
Ecoli_ESCeph,DE,CLABSI,2020,All,,,,LowCount,<20
Ecoli_ESCeph,DE,CLABSI,2020,Peds,0,,,Zero,
Ecoli_ESCeph,FL,CLABSI,2020,Adult,101,45,44.6,,
Ecoli_ESCeph,FL,CLABSI,2020,All,112,47,42,,
Ecoli_ESCeph,FL,CLABSI,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,GA,CLABSI,2020,Adult,,,,LowCount,<20
Ecoli_ESCeph,GA,CLABSI,2020,All,23,4,17.4,,
Ecoli_ESCeph,GA,CLABSI,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,HI,CLABSI,2020,Adult,,,,LowCount,<20
Ecoli_ESCeph,HI,CLABSI,2020,All,,,,LowCount,<20
Ecoli_ESCeph,HI,CLABSI,2020,Peds,0,,,Zero,
Ecoli_ESCeph,IA,CLABSI,2020,Adult,,,,LowCount,<20
Ecoli_ESCeph,IA,CLABSI,2020,All,,,,LowCount,<20
Ecoli_ESCeph,IA,CLABSI,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,ID,CLABSI,2020,Adult,,,,LowCount,<20
Ecoli_ESCeph,ID,CLABSI,2020,All,,,,LowCount,<20
Ecoli_ESCeph,ID,CLABSI,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,IL,CLABSI,2020,Adult,49,18,36.7,,
Ecoli_ESCeph,IL,CLABSI,2020,All,58,20,34.5,,
Ecoli_ESCeph,IL,CLABSI,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,IN,CLABSI,2020,Adult,36,8,22.2,,
Ecoli_ESCeph,IN,CLABSI,2020,All,44,8,18.2,,
Ecoli_ESCeph,IN,CLABSI,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,KS,CLABSI,2020,Adult,21,6,28.6,,
Ecoli_ESCeph,KS,CLABSI,2020,All,23,6,26.1,,
Ecoli_ESCeph,KS,CLABSI,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,KY,CLABSI,2020,Adult,27,6,22.2,,
Ecoli_ESCeph,KY,CLABSI,2020,All,30,6,20,,
Ecoli_ESCeph,KY,CLABSI,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,LA,CLABSI,2020,Adult,20,9,45,,
Ecoli_ESCeph,LA,CLABSI,2020,All,22,9,40.9,,
Ecoli_ESCeph,LA,CLABSI,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,MA,CLABSI,2020,Adult,41,18,43.9,,
Ecoli_ESCeph,MA,CLABSI,2020,All,45,19,42.2,,
Ecoli_ESCeph,MA,CLABSI,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,MD,CLABSI,2020,Adult,31,6,19.4,,
Ecoli_ESCeph,MD,CLABSI,2020,All,32,6,18.8,,
Ecoli_ESCeph,MD,CLABSI,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,ME,CLABSI,2020,Adult,,,,LowCount,<20
Ecoli_ESCeph,ME,CLABSI,2020,All,,,,LowCount,<20
Ecoli_ESCeph,ME,CLABSI,2020,Peds,0,,,Zero,
Ecoli_ESCeph,MI,CLABSI,2020,Adult,48,6,12.5,,
Ecoli_ESCeph,MI,CLABSI,2020,All,53,6,11.3,,
Ecoli_ESCeph,MI,CLABSI,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,MN,CLABSI,2020,Adult,36,13,36.1,,
Ecoli_ESCeph,MN,CLABSI,2020,All,43,15,34.9,,
Ecoli_ESCeph,MN,CLABSI,2020,Peds,,,,LowCount,<20
Ecoli_ESCeph,MO,CLABSI,2020,Adult,31,8,25.8,,
Ecoli_ESCeph,MO,CLABSI,2020,All,39,9,23.1,,
